HGNC ID	Approved symbol	Alias symbol	Previous symbol
HGNC:24124	ACTL6A	Actl6	
HGNC:24124	ACTL6A	BAF53A	
HGNC:24124	ACTL6A	Arp4	
HGNC:24124	ACTL6A	Baf53a	
HGNC:24124	ACTL6A	INO80K	
HGNC:160	ACTL6B	BAF53B	ACTL6
HGNC:161	ACTL7A		
HGNC:162	ACTL7B	Tact1	
HGNC:24018	ACTL8	CT57	
HGNC:28494	ACTL9	MGC33407	
HGNC:16127	ACTL10		C20orf134
HGNC:163	ACTN1		
HGNC:20131	ACTN1-AS1		C14orf84
HGNC:164	ACTN2		
HGNC:165	ACTN3		
HGNC:166	ACTN4		FSGS1
HGNC:44028	ACTN4P1		
HGNC:44032	ACTN4P2		
HGNC:51621	ACTP1		
HGNC:167	ACTR1A	ARP1	
HGNC:167	ACTR1A	Arp1A	
HGNC:168	ACTR1B	Arp1B	CTRN2
HGNC:169	ACTR2	ARP2	
HGNC:170	ACTR3	ARP3	
HGNC:53965	ACTR3-AS1	AC104653.1	
HGNC:17256	ACTR3B	ARP11	
HGNC:17256	ACTR3B	ARP3beta	
HGNC:37724	ACTR3BP1		
HGNC:38677	ACTR3BP2	FKSG73	
HGNC:38678	ACTR3BP3		
HGNC:38681	ACTR3BP4		
HGNC:38682	ACTR3BP5		
HGNC:38683	ACTR3BP6		
HGNC:37282	ACTR3C	ARP11	
HGNC:31820	ACTR3P1		
HGNC:38676	ACTR3P2		
HGNC:38679	ACTR3P3		
HGNC:14671	ACTR5	FLJ12785	
HGNC:14671	ACTR5	Arp5	
HGNC:14671	ACTR5	INO80M	
HGNC:24025	ACTR6	ARP6	
HGNC:24025	ACTR6	FLJ13433	
HGNC:44210	ACTR6P1		
HGNC:14672	ACTR8	INO80N	
HGNC:14672	ACTR8	ARP8	
HGNC:17372	ACTR10	HARP11	
HGNC:17372	ACTR10	ACTR11	
HGNC:17372	ACTR10	Arp11	
HGNC:17372	ACTR10	Arp10	
HGNC:24027	ACTRT1	AIP1	
HGNC:24027	ACTRT1	KIAA0705	
HGNC:24027	ACTRT1	ARIP1	
HGNC:24027	ACTRT1	Arp-T1	
HGNC:24026	ACTRT2	Arp-T2	
HGNC:24026	ACTRT2	ARPM2	
HGNC:24026	ACTRT2	FLJ25424	
HGNC:24022	ACTRT3	ARPM1	
HGNC:171	ACVR1	SKR1	ACVRLK2
HGNC:171	ACVR1	ALK2	ACVRLK2
HGNC:171	ACVR1	ACVR1A	ACVRLK2
HGNC:172	ACVR1B	ALK4	ACVRLK4
HGNC:172	ACVR1B	SKR2	ACVRLK4
HGNC:172	ACVR1B	ActRIB	ACVRLK4
HGNC:18123	ACVR1C	ALK7	
HGNC:18123	ACVR1C	ACVRLK7	
HGNC:173	ACVR2A	ACTRII	ACVR2
HGNC:174	ACVR2B	ActR-IIB	
HGNC:44161	ACVR2B-AS1		
HGNC:175	ACVRL1	HHT2	ACVRLK1
HGNC:175	ACVRL1	HHT2	ORW2
HGNC:175	ACVRL1	ALK1	ACVRLK1
HGNC:175	ACVRL1	ALK1	ORW2
HGNC:175	ACVRL1	HHT	ACVRLK1
HGNC:175	ACVRL1	HHT	ORW2
HGNC:177	ACY1		
HGNC:24104	ACY3	HCBP1	
HGNC:24104	ACY3	MGC9740	
HGNC:24104	ACY3	ACY-3	
HGNC:179	ACYP1		
HGNC:180	ACYP2		
HGNC:185	AD5		
HGNC:186	ADA		
HGNC:1839	ADA2	ADGF	IDGFL
HGNC:1839	ADA2	ADGF	CECR1
HGNC:30713	ADAD1	Tenr	
HGNC:44550	ADAD1P1		
HGNC:44552	ADAD1P2		
HGNC:30714	ADAD2	TENRL	
HGNC:30714	ADAD2	FLJ00337	
HGNC:31853	ADAL		
HGNC:187	ADAM1A	FTNAP	ADAM1
HGNC:187	ADAM1A	PH-30a	ADAM1
HGNC:187	ADAM1A	Ftna	ADAM1
HGNC:187	ADAM1A	ADAM1P	ADAM1
HGNC:44366	ADAM1B		
HGNC:198	ADAM2	PH-30b	FTNB
HGNC:198	ADAM2	PH30	FTNB
HGNC:198	ADAM2	CT15	FTNB
HGNC:209	ADAM3A	ADAM3	CYRN1
HGNC:209	ADAM3A	tMDCI	CYRN1
HGNC:210	ADAM3B		CYRN2
HGNC:212	ADAM5	tMDCII	ADAM5P
HGNC:213	ADAM6	tMDCIV	C14orf96
HGNC:214	ADAM7	GP-83	
HGNC:214	ADAM7	EAPI	
HGNC:215	ADAM8	CD156	
HGNC:215	ADAM8	MS2	
HGNC:215	ADAM8	CD156a	
HGNC:216	ADAM9	MDC9	CORD9
HGNC:216	ADAM9	KIAA0021	CORD9
HGNC:216	ADAM9	MCMP	CORD9
HGNC:216	ADAM9	Mltng	CORD9
HGNC:188	ADAM10	kuz	
HGNC:188	ADAM10	MADM	
HGNC:188	ADAM10	HsT18717	
HGNC:188	ADAM10	CD156c	
HGNC:189	ADAM11		MDC
HGNC:190	ADAM12	MCMPMltna	
HGNC:190	ADAM12	MLTN	
HGNC:43841	ADAM12-OT1		
HGNC:193	ADAM15	MDC15	
HGNC:195	ADAM17	cSVP	TACE
HGNC:195	ADAM17	CD156B	TACE
HGNC:196	ADAM18	tMDCIII	
HGNC:196	ADAM18	ADAM27	
HGNC:197	ADAM19	MLTNB	
HGNC:199	ADAM20		
HGNC:20102	ADAM20P1		C14orf55
HGNC:43901	ADAM20P2		
HGNC:43902	ADAM20P3		
HGNC:200	ADAM21	ADAM31	
HGNC:19822	ADAM21P1		ADAM21P
HGNC:201	ADAM22	MDC2	
HGNC:202	ADAM23	MDC3	
HGNC:203	ADAM24P		
HGNC:206	ADAM28	eMDCII	
HGNC:206	ADAM28	MDC-Lm	
HGNC:206	ADAM28	MDC-Ls	
HGNC:206	ADAM28	ADAM23	
HGNC:207	ADAM29	svph1	
HGNC:207	ADAM29	CT73	
HGNC:208	ADAM30	svph4	
HGNC:15479	ADAM32		
HGNC:15478	ADAM33	DKFZp434K0521	C20orf153
HGNC:15478	ADAM33	dJ964F7.1	C20orf153
HGNC:16299	ADAMDEC1	M12.219	
HGNC:217	ADAMTS1	C3-C5	
HGNC:217	ADAMTS1	METH1	
HGNC:217	ADAMTS1	KIAA1346	
HGNC:218	ADAMTS2	ADAMTS-3	
HGNC:218	ADAMTS2	hPCPNI	
HGNC:218	ADAMTS2	PCINP	
HGNC:218	ADAMTS2	ADAM-TS2	
HGNC:218	ADAMTS2	NPI	
HGNC:219	ADAMTS3	KIAA0366	
HGNC:219	ADAMTS3	ADAMTS-4	
HGNC:220	ADAMTS4	KIAA0688	
HGNC:220	ADAMTS4	ADAMTS-2	
HGNC:220	ADAMTS4	ADMP-1	
HGNC:221	ADAMTS5	ADMP-2	
HGNC:221	ADAMTS5	ADAMTS11	
HGNC:222	ADAMTS6	ADAM-TS6	
HGNC:223	ADAMTS7	ADAM-TS7	
HGNC:223	ADAMTS7	DKFZp434H204	
HGNC:49407	ADAMTS7P1		ADAMTS7P2
HGNC:49409	ADAMTS7P3		
HGNC:49410	ADAMTS7P4		
HGNC:224	ADAMTS8	METH2	
HGNC:224	ADAMTS8	FLJ41712	
HGNC:224	ADAMTS8	ADAM-TS8	
HGNC:13202	ADAMTS9	KIAA1312	
HGNC:40625	ADAMTS9-AS1		
HGNC:42435	ADAMTS9-AS2		
HGNC:13201	ADAMTS10	ADAM-TS10	
HGNC:14605	ADAMTS12		
HGNC:1366	ADAMTS13	VWFCP	C9orf8
HGNC:1366	ADAMTS13	TTP	C9orf8
HGNC:1366	ADAMTS13	vWF-CP	C9orf8
HGNC:1366	ADAMTS13	FLJ42993	C9orf8
HGNC:1366	ADAMTS13	MGC118899	C9orf8
HGNC:1366	ADAMTS13	MGC118900	C9orf8
HGNC:1366	ADAMTS13	DKFZp434C2322	C9orf8
HGNC:14899	ADAMTS14		
HGNC:16305	ADAMTS15		
HGNC:17108	ADAMTS16	ADAMTS16s	
HGNC:17109	ADAMTS17	FLJ32769	
HGNC:17109	ADAMTS17	FLJ16363	
HGNC:17110	ADAMTS18		ADAMTS21
HGNC:17111	ADAMTS19		
HGNC:40797	ADAMTS19-AS1	RP11-346A9.1	
HGNC:17178	ADAMTS20	GON-1	
HGNC:14632	ADAMTSL1	ADAMTSR1	C9orf94
HGNC:14632	ADAMTSL1	FLJ35283	C9orf94
HGNC:14631	ADAMTSL2	KIAA0605	
HGNC:14633	ADAMTSL3	KIAA1233	
HGNC:14633	ADAMTSL3	punctin-2	
HGNC:19706	ADAMTSL4	DKFZP434K1772	TSRC1
HGNC:32041	ADAMTSL4-AS1	FLJ45786	C1orf138
HGNC:27912	ADAMTSL5		THSD6
HGNC:16486	ADAP1	GCS1L	CENTA1
HGNC:16487	ADAP2		CENTA2
HGNC:225	ADAR	ADAR1	IFI4
HGNC:225	ADAR	ADAR1	G1P1
HGNC:226	ADARB1	ADAR2	
HGNC:226	ADARB1	DRADA2	
HGNC:226	ADARB1	ADAR2g	
HGNC:226	ADARB1	DRABA2	
HGNC:226	ADARB1	RED1	
HGNC:226	ADARB1	hRED1	
HGNC:226	ADARB1	ADAR2a-L1	
HGNC:226	ADARB1	ADAR2a-L2	
HGNC:226	ADARB1	ADAR2a-L3	
HGNC:226	ADARB1	ADAR2a	
HGNC:226	ADARB1	ADAR2b	
HGNC:226	ADARB1	ADAR2c	
HGNC:226	ADARB1	ADAR2d	
HGNC:227	ADARB2	RED2	
HGNC:227	ADARB2	hRED2	
HGNC:227	ADARB2	ADAR3	
HGNC:23299	ADARB2-AS1	bA466B20.1	C10orf109
HGNC:23299	ADARB2-AS1	bA466B20.1	NCRNA00168
HGNC:228	ADAT1		
HGNC:21172	ADAT2	dJ20N2.1	DEADC1
HGNC:21172	ADAT2	TAD2	DEADC1
HGNC:25151	ADAT3	TAD3	
HGNC:19038	ADCK1	FLJ39600	
HGNC:19039	ADCK2	MGC20727	
HGNC:21738	ADCK5	FLJ35454	
HGNC:229	ADCP1		
HGNC:232	ADCY1	AC1	DFNB44
HGNC:233	ADCY2	HBAC2	
HGNC:233	ADCY2	KIAA1060	
HGNC:233	ADCY2	AC2	
HGNC:234	ADCY3	AC3	
HGNC:235	ADCY4	AC4	
HGNC:236	ADCY5	AC5	
HGNC:237	ADCY6	AC6	
HGNC:238	ADCY7	KIAA0037	
HGNC:238	ADCY7	AC7	
HGNC:239	ADCY8	HBAC1	ADCY3
HGNC:239	ADCY8	AC8	ADCY3
HGNC:240	ADCY9	AC9	
HGNC:21285	ADCY10	SAC	
HGNC:21285	ADCY10	Sacy	
HGNC:21285	ADCY10	SACI	
HGNC:21285	ADCY10	HCA2	
HGNC:21285	ADCY10	RP1-313L4.2	
HGNC:44143	ADCY10P1		
HGNC:241	ADCYAP1	PACAP	
HGNC:242	ADCYAP1R1	PAC1	
HGNC:242	ADCYAP1R1	PACAPR	
HGNC:242	ADCYAP1R1	PAC1R	
HGNC:243	ADD1		
HGNC:244	ADD2	ADDB	
HGNC:245	ADD3		ADDL
HGNC:48682	ADD3-AS1		
HGNC:247	ADFN		
HGNC:21212	ADGB	FLJ23121	C6orf103
HGNC:21212	ADGB	dJ408K24.1	C6orf103
HGNC:21212	ADGB	CAPN16	C6orf103
HGNC:13838	ADGRA1	KIAA1828	GPR123
HGNC:49543	ADGRA1-AS1		GPR123-AS1
HGNC:17849	ADGRA2	TEM5	GPR124
HGNC:17849	ADGRA2	DKFZp434C211	GPR124
HGNC:17849	ADGRA2	DKFZp434J0911	GPR124
HGNC:17849	ADGRA2	KIAA1531	GPR124
HGNC:17849	ADGRA2	FLJ14390	GPR124
HGNC:13839	ADGRA3	FLJ38547	GPR125
HGNC:13839	ADGRA3	PGR21	GPR125
HGNC:943	ADGRB1		BAI1
HGNC:944	ADGRB2		BAI2
HGNC:945	ADGRB3	KIAA0550	BAI3
HGNC:19893	ADGRD1	DKFZp434B1272	GPR133
HGNC:19893	ADGRD1	PGR25	GPR133
HGNC:53314	ADGRD1-AS1	LACAT8	
HGNC:18651	ADGRD2	PGR24	GPR144
HGNC:3336	ADGRE1		TM7LN3
HGNC:3336	ADGRE1		EMR1
HGNC:3337	ADGRE2	CD312	EMR2
HGNC:23647	ADGRE3		EMR3
HGNC:19240	ADGRE4P	PGR16	GPR127
HGNC:19240	ADGRE4P	PGR16	EMR4
HGNC:19240	ADGRE4P	PGR16	EMR4P
HGNC:1711	ADGRE5	TM7LN1	CD97
HGNC:18990	ADGRF1	hGPCR36	GPR110
HGNC:18990	ADGRF1	PGR19	GPR110
HGNC:18991	ADGRF2	hGPCR35	GPR111
HGNC:18991	ADGRF2	PGR20	GPR111
HGNC:18989	ADGRF3	hGPCR37	GPR113
HGNC:18989	ADGRF3	PGR23	GPR113
HGNC:19011	ADGRF4	FLJ38076	GPR115
HGNC:19011	ADGRF4	PGR18	GPR115
HGNC:19030	ADGRF5	DKFZp564O1923	GPR116
HGNC:19030	ADGRF5	KIAA0758	GPR116
HGNC:32922	ADGRF5P1		GPR116P1
HGNC:32921	ADGRF5P2		GPR116P2
HGNC:4512	ADGRG1	TM7LN4	GPR56
HGNC:4512	ADGRG1	TM7XN1	GPR56
HGNC:4516	ADGRG2	HE6	GPR64
HGNC:4516	ADGRG2	TM7LN2	GPR64
HGNC:4516	ADGRG2	EDDM6	GPR64
HGNC:13728	ADGRG3	Pb99	GPR97
HGNC:13728	ADGRG3	PGR26	GPR97
HGNC:18992	ADGRG4	RP1-299I16	GPR112
HGNC:18992	ADGRG4	PGR17	GPR112
HGNC:19010	ADGRG5	PGR27	GPR114
HGNC:13841	ADGRG6	FLJ14937	GPR126
HGNC:19241	ADGRG7	FLJ14454	GPR128
HGNC:20973	ADGRL1	KIAA0821	LPHN1
HGNC:20973	ADGRL1	CIRL1	LPHN1
HGNC:20973	ADGRL1	LEC2	LPHN1
HGNC:18582	ADGRL2	KIAA0786	LPHH1
HGNC:18582	ADGRL2	KIAA0786	LPHN2
HGNC:18582	ADGRL2	LEC1	LPHH1
HGNC:18582	ADGRL2	LEC1	LPHN2
HGNC:20974	ADGRL3	KIAA0768	LPHN3
HGNC:20974	ADGRL3	LEC3	LPHN3
HGNC:50604	ADGRL3-AS1		LPHN3-AS1
HGNC:20822	ADGRL4	ETL	ELTD1
HGNC:17416	ADGRV1	DKFZp761P0710	USH2C
HGNC:17416	ADGRV1	DKFZp761P0710	MASS1
HGNC:17416	ADGRV1	DKFZp761P0710	GPR98
HGNC:17416	ADGRV1	KIAA0686	USH2C
HGNC:17416	ADGRV1	KIAA0686	MASS1
HGNC:17416	ADGRV1	KIAA0686	GPR98
HGNC:17416	ADGRV1	FEB4	USH2C
HGNC:17416	ADGRV1	FEB4	MASS1
HGNC:17416	ADGRV1	FEB4	GPR98
HGNC:17416	ADGRV1	VLGR1	USH2C
HGNC:17416	ADGRV1	VLGR1	MASS1
HGNC:17416	ADGRV1	VLGR1	GPR98
HGNC:249	ADH1A		ADH1
HGNC:250	ADH1B		ADH2
HGNC:251	ADH1C		ADH3
HGNC:252	ADH4	ADH-2	
HGNC:253	ADH5	ADH-3	FDH
HGNC:253	ADH5	ADHX	FDH
HGNC:253	ADH5	GSNOR	FDH
HGNC:254	ADH5P1		
HGNC:22976	ADH5P2		
HGNC:22991	ADH5P3		
HGNC:21377	ADH5P4	bA707M13.2	ADH5B
HGNC:255	ADH6	ADH-5	
HGNC:256	ADH7	ADH-4	
HGNC:16354	ADHFE1	ADHFe1	
HGNC:16354	ADHFE1	FLJ32430	
HGNC:30576	ADI1	SIPL	
HGNC:30576	ADI1	MTCBP-1	
HGNC:30576	ADI1	ARD	
HGNC:30576	ADI1	APL1	
HGNC:30576	ADI1	FLJ10913	
HGNC:30576	ADI1	HMFT1638	
HGNC:30576	ADI1	mtnD	
HGNC:52339	ADI1P1		
HGNC:52340	ADI1P2		
HGNC:52341	ADI1P3		
HGNC:28606	ADIG	MGC39724	
HGNC:28606	ADIG	SMAF1	
HGNC:28606	ADIG	RP5-1100H13.2	
HGNC:13633	ADIPOQ	ACRP30	ACDC
HGNC:13633	ADIPOQ	AdipoQ	ACDC
HGNC:13633	ADIPOQ	apM1	ACDC
HGNC:13633	ADIPOQ	GBP28	ACDC
HGNC:13633	ADIPOQ	adiponectin	ACDC
HGNC:40648	ADIPOQ-AS1		
HGNC:24040	ADIPOR1	PAQR1	
HGNC:24040	ADIPOR1	ACDCR1	
HGNC:44910	ADIPOR1P1		
HGNC:44911	ADIPOR1P2		
HGNC:24041	ADIPOR2	PAQR2	
HGNC:24041	ADIPOR2	ACDCR2	
HGNC:24043	ADIRF	APM2	C10orf116
HGNC:24043	ADIRF	AFRO	C10orf116
HGNC:45127	ADIRF-AS1		
HGNC:257	ADK	AK	
HGNC:259	ADM	AM	
HGNC:28898	ADM2	AM2	
HGNC:28898	ADM2	FLJ21135	
HGNC:27293	ADM5	AM5	C19orf76
HGNC:15766	ADNP	KIAA0784	
HGNC:15766	ADNP	ADNP1	
HGNC:51227	ADNP-AS1		
HGNC:23803	ADNP2	KIAA0863	ZNF508
HGNC:23506	ADO	FLJ14547	C10orf22
HGNC:262	ADORA1	RDC7	
HGNC:263	ADORA2A	RDC8	ADORA2
HGNC:37122	ADORA2A-AS1	FLJ34651	C22orf45
HGNC:264	ADORA2B		
HGNC:265	ADORA2BP1		ADORA2BP
HGNC:266	ADORA2L1		
HGNC:267	ADORA2L2		
HGNC:268	ADORA3	AD026	
HGNC:25250	ADPGK	DKFZp434B195	
HGNC:25250	ADPGK	ADP-GK	
HGNC:44144	ADPGK-AS1		
HGNC:269	ADPRH	ARH1	
HGNC:21303	ADPRHL1	ARH2	
HGNC:21304	ADPRHL2	ARH3	
HGNC:21304	ADPRHL2	FLJ20446	
HGNC:30925	ADPRM	MDS006	C17orf48
HGNC:277	ADRA1A	ADRA1L1	ADRA1C
HGNC:278	ADRA1B		
HGNC:280	ADRA1D	ADRA1R	
HGNC:280	ADRA1D	ADRA1A	
HGNC:280	ADRA1D	ADRA1	
HGNC:281	ADRA2A	ADRAR	ADRA2
HGNC:281	ADRA2A	ADRAR	ADRA2R
HGNC:282	ADRA2B	ADRARL1	ADRA2L1
HGNC:282	ADRA2B	ADRARL1	ADRA2RL1
HGNC:283	ADRA2C	ADRARL2	ADRA2L2
HGNC:283	ADRA2C	ADRARL2	ADRA2RL2
HGNC:285	ADRB1		ADRB1R
HGNC:286	ADRB2	ADRBR	ADRB2R
HGNC:286	ADRB2	BAR	ADRB2R
HGNC:286	ADRB2	B2AR	ADRB2R
HGNC:288	ADRB3		
HGNC:15759	ADRM1	GP110	
HGNC:15759	ADRM1	Rpn13	
HGNC:15759	ADRM1	ARM1	
HGNC:291	ADSL		
HGNC:292	ADSS		
HGNC:20093	ADSSL1	FLJ38602	
HGNC:293	ADT		
HGNC:21214	ADTRP	dJ413H6.1	C6orf105
HGNC:21214	ADTRP	AIG1L	C6orf105
HGNC:303	AEBP1	ACLP	
HGNC:24051	AEBP2	MGC17922	
HGNC:25722	AEN	FLJ12484	ISG20L1
HGNC:25722	AEN	FLJ12562	ISG20L1
HGNC:307	AES	GRG5	
HGNC:307	AES	TLE5	
HGNC:309	AF8T		
HGNC:310	AFA		
HGNC:24017	AFAP1	AFAP-110	
HGNC:24017	AFAP1	AFAP	
HGNC:28141	AFAP1-AS1	MGC10981	AFAP1AS
HGNC:28141	AFAP1-AS1	MGC10981	AFAP1-AS
HGNC:26714	AFAP1L1	FLJ36748	
HGNC:25901	AFAP1L2	FLJ14564	KIAA1914
HGNC:25901	AFAP1L2	Em:AC005383.4	KIAA1914
HGNC:25901	AFAP1L2	XB130	KIAA1914
HGNC:312	AFD1		
HGNC:7137	AFDN	AF-6	MLLT4
HGNC:7137	AFDN	AF6	MLLT4
HGNC:21236	AFDN-DT	HGC6.4	C6orf124
HGNC:21236	AFDN-DT	HGC6.4	MLLT4-AS1
HGNC:21236	AFDN-DT	HGC6.4	AFDN-AS1
HGNC:21236	AFDN-DT	dJ431P23.3	C6orf124
HGNC:21236	AFDN-DT	dJ431P23.3	MLLT4-AS1
HGNC:21236	AFDN-DT	dJ431P23.3	AFDN-AS1
HGNC:7135	AFF1	AF-4	PBM1
HGNC:7135	AFF1	AF-4	MLLT2
HGNC:7135	AFF1	AF4	PBM1
HGNC:7135	AFF1	AF4	MLLT2
HGNC:53447	AFF1-AS1		
HGNC:3776	AFF2	FRAXE	FMR2
HGNC:41334	AFF2-IT1		
HGNC:6473	AFF3	MLLT2-like	LAF4
HGNC:17869	AFF4	AF5Q31	
HGNC:17869	AFF4	MCEF	
HGNC:16411	AFG1L	AFG1	LACE1
HGNC:314	AFG3L1P		AFG3
HGNC:314	AFG3L1P		AFG3L1
HGNC:315	AFG3L2	SPAX5	SCA28
HGNC:24169	AFG3L2P1		AFG3L2P
HGNC:316	AFM	ALB2	
HGNC:316	AFM	ALBA	
HGNC:20910	AFMID	DKFZp686F03259	
HGNC:20910	AFMID	KF	
HGNC:317	AFP	FETA	HPAFP
HGNC:25951	AFTPH	MGC33965	
HGNC:25951	AFTPH	FLJ20080	
HGNC:25951	AFTPH	FLJ23793	
HGNC:25951	AFTPH	Nbla10388	
HGNC:318	AGA	ASRG	
HGNC:16922	AGAP1	KIAA1099	CENTG2
HGNC:16922	AGAP1	GGAP1	CENTG2
HGNC:41427	AGAP1-IT1		
HGNC:16921	AGAP2		CENTG1
HGNC:48633	AGAP2-AS1	LOC100130776	
HGNC:48633	AGAP2-AS1	PUNISHER	
HGNC:16923	AGAP3		CENTG3
HGNC:23459	AGAP4	Em:AC012044.1	CTGLF1
HGNC:23459	AGAP4	Em:AC012044.1	AGAP8
HGNC:23459	AGAP4	Em:AC012044.1	CTGLF5
HGNC:23459	AGAP4	MRIP2	CTGLF1
HGNC:23459	AGAP4	MRIP2	AGAP8
HGNC:23459	AGAP4	MRIP2	CTGLF5
HGNC:23467	AGAP5	Em:AC073389.1	CTGLF2
HGNC:23466	AGAP6	bA324H6.1	CTGLF3
HGNC:23465	AGAP7P	bA109G10.1	CTGLF4
HGNC:23465	AGAP7P	bA109G10.1	AGAP7
HGNC:23463	AGAP9	bA301J7.2	CTGLF6
HGNC:23463	AGAP9	FLJ00312	CTGLF6
HGNC:23659	AGAP10P	bA358L16.1	AGAP10
HGNC:23659	AGAP10P	bA358L16.1	CTGLF7
HGNC:23659	AGAP10P	bA358L16.1	CTGLF10P
HGNC:23659	AGAP10P	bA144G6.2	AGAP10
HGNC:23659	AGAP10P	bA144G6.2	CTGLF7
HGNC:23659	AGAP10P	bA144G6.2	CTGLF10P
HGNC:29421	AGAP11	KIAA1975	
HGNC:23661	AGAP12P	bA164N7.2	CTGLF12P
HGNC:23499	AGAP13P	bA548K23.1	CTGLF9P
HGNC:23660	AGAP14P	bA145E20.1	CTGLF11P
HGNC:23660	AGAP14P	bA145E20.1	AGAP14
HGNC:26504	AGBL1	FLJ32310	
HGNC:26504	AGBL1	CCP4	
HGNC:48617	AGBL1-AS1		
HGNC:26296	AGBL2	FLJ23598	
HGNC:26296	AGBL2	CCP2	
HGNC:27981	AGBL3	MGC32955	
HGNC:27981	AGBL3	CCP3	
HGNC:25892	AGBL4	FLJ14442	
HGNC:25892	AGBL4	CCP6	
HGNC:41482	AGBL4-IT1		
HGNC:26147	AGBL5	FLJ21839	
HGNC:26147	AGBL5	CCP5	
HGNC:41133	AGBL5-AS1		
HGNC:41484	AGBL5-IT1		
HGNC:320	AGER	RAGE	
HGNC:320	AGER	SCARJ1	
HGNC:5175	AGFG1	RIP	HRB
HGNC:5175	AGFG1	RAB	HRB
HGNC:5177	AGFG2	RABR	HRBL
HGNC:24684	AGGF1	VG5Q	
HGNC:24684	AGGF1	HSU84971	
HGNC:24684	AGGF1	FLJ10283	
HGNC:24684	AGGF1	GPATC7	
HGNC:24684	AGGF1	GPATCH7	
HGNC:38051	AGGF1P1		
HGNC:38052	AGGF1P2		
HGNC:38053	AGGF1P3		
HGNC:38054	AGGF1P4		
HGNC:51741	AGGF1P5		
HGNC:51744	AGGF1P6		
HGNC:51740	AGGF1P7		
HGNC:51745	AGGF1P8		
HGNC:51746	AGGF1P9		
HGNC:51747	AGGF1P10		
HGNC:21869	AGK	FLJ10842	MULK
HGNC:37661	AGKP1	AGKY1	
HGNC:321	AGL		
HGNC:18407	AGMAT	FLJ23384	
HGNC:33784	AGMO	FLJ16237	TMEM195
HGNC:323	AGMX2		
HGNC:3262	AGO1	hAGO1	EIF2C1
HGNC:3263	AGO2	hAGO2	EIF2C2
HGNC:3263	AGO2	hAGO2	CASC7
HGNC:3263	AGO2	Q10	EIF2C2
HGNC:3263	AGO2	Q10	CASC7
HGNC:3263	AGO2	LINC00980	EIF2C2
HGNC:3263	AGO2	LINC00980	CASC7
HGNC:18421	AGO3	hAGO3	EIF2C3
HGNC:18421	AGO3	FLJ12765	EIF2C3
HGNC:18424	AGO4	hAGO4	EIF2C4
HGNC:18424	AGO4	KIAA1567	EIF2C4
HGNC:18424	AGO4	FLJ20033	EIF2C4
HGNC:324	AGPAT1	LPAAT-alpha	
HGNC:325	AGPAT2	LPAAT-beta	BSCL
HGNC:326	AGPAT3	LPAAT-gamma	
HGNC:20885	AGPAT4	LPAAT-delta	
HGNC:20885	AGPAT4	dJ473J16.2	
HGNC:20988	AGPAT4-IT1	FLJ23112	C6orf59
HGNC:20988	AGPAT4-IT1	FLJ23112	NCRNA00241
HGNC:20886	AGPAT5	FLJ11210	
HGNC:20886	AGPAT5	LPAAT-e	
HGNC:20886	AGPAT5	LPAAT-epsilon	
HGNC:37709	AGPAT5P1		
HGNC:327	AGPS	ADHAPS	
HGNC:327	AGPS	ADAS	
HGNC:327	AGPS	ALDHPSY	
HGNC:327	AGPS	ADPS	
HGNC:327	AGPS	ADAP-S	
HGNC:328	AGR2	XAG-2	
HGNC:328	AGR2	HAG-2	
HGNC:328	AGR2	AG2	
HGNC:328	AGR2	PDIA17	
HGNC:24167	AGR3	HAG3	
HGNC:24167	AGR3	hAG-3	
HGNC:24167	AGR3	BCMP11	
HGNC:24167	AGR3	PDIA18	
HGNC:329	AGRN		AGRIN
HGNC:330	AGRP	Agrt	
HGNC:330	AGRP	ART	
HGNC:330	AGRP	ASIP2	
HGNC:333	AGT		SERPINA8
HGNC:17258	AGTPBP1	KIAA1035	
HGNC:17258	AGTPBP1	Nna1	
HGNC:17258	AGTPBP1	CCP1	
HGNC:336	AGTR1	AT1	AGTR1B
HGNC:336	AGTR1	AT2R1	AGTR1B
HGNC:336	AGTR1	AGTR1A	AGTR1B
HGNC:336	AGTR1	AT2R1A	AGTR1B
HGNC:336	AGTR1	HAT1R	AGTR1B
HGNC:336	AGTR1	AG2S	AGTR1B
HGNC:336	AGTR1	AT2R1B	AGTR1B
HGNC:336	AGTR1	AT1B	AGTR1B
HGNC:338	AGTR2	AT2	
HGNC:338	AGTR2	MRX88	
HGNC:13539	AGTRAP	ATRAP	
HGNC:340	AGTRL2		
HGNC:341	AGXT	AGXT1	SPAT
HGNC:341	AGXT	PH1	SPAT
HGNC:341	AGXT	AGT	SPAT
HGNC:341	AGXT	SPT	SPAT
HGNC:341	AGXT	AGT1	SPAT
HGNC:14412	AGXT2	AGT2	
HGNC:24618	AHCTF1	ELYS	
HGNC:24620	AHCTF1P1	ELYS-like	AHCTF1P
HGNC:343	AHCY	SAHH	
HGNC:344	AHCYL1	XPVKONA	
HGNC:344	AHCYL1	IRBIT	
HGNC:344	AHCYL1	PPP1R78	
HGNC:22204	AHCYL2	KIAA0828	
HGNC:44993	AHCYP1		
HGNC:44994	AHCYP2		
HGNC:44995	AHCYP3		
HGNC:44996	AHCYP4		
HGNC:44997	AHCYP5		
HGNC:44998	AHCYP6		
HGNC:44999	AHCYP7		
HGNC:45000	AHCYP8		
HGNC:25230	AHDC1	DJ159A19.3	
